nodeId,x,y,z,phi_x,phi_y,phi_z
445,0.258477,-0.0471495,0.1,0,0.725684980549,0
446,0.258477,-0.0471495,0.15,0,0.725684980549,0
447,0.263851,-0.0473509,0.15,0,0.737196915102,0
448,0.226235,-0.0458643,0.1,0,0.652393426702,0
449,0.226235,-0.0458643,0.15,0,0.652393426702,0
450,0.350066,-0.050622,0.1,0,0.891100637747,0
451,0.344681,-0.0504148,0.1,0,0.883296242054,0
452,0.344681,-0.0504148,0.15,0,0.883296242054,0
453,0.350066,-0.050622,0.15,0,0.891100637747,0
454,0.312472,-0.0491965,0.1,0,0.831420738576,0
455,0.307389,-0.0490067,0.1,0,0.822442200947,0
456,0.307389,-0.0490067,0.15,0,0.822442200947,0
457,0.312472,-0.0491965,0.15,0,0.831420738576,0
458,0.269225,-0.0475549,0.1,0,0.748498729233,0
459,0.269225,-0.0475549,0.15,0,0.748498729233,0
460,0.302916,-0.0488397,0.1,0,0.814367604835,0
461,0.302916,-0.0488397,0.15,0,0.814367604835,0
462,0.355437,-0.0508645,0.1,0,0.898630711198,0
463,0.355437,-0.0508645,0.15,0,0.898630711198,0
464,0.393031,-0.0525967,0.1,0,0.944063584076,0
465,0.387661,-0.0523442,0.1,0,0.938366280674,0
466,0.387661,-0.0523442,0.15,0,0.938366280674,0
467,0.393031,-0.0525967,0.15,0,0.944063584076,0
468,0.398401,-0.0528492,0.1,0,0.949492205051,0
469,0.398401,-0.0528492,0.15,0,0.949492205051,0
470,0.988652,-0.0831228,0.1,0,0.0356432420108,0
471,0.995711,-0.0857107,0.1,0,0.0134738831707,0
472,0.995711,-0.0857107,0.15,0,0.0134738831707,0
473,0.988652,-0.0831228,0.15,0,0.0356432420108,0
474,0.0858115,0.0523957,0.1,0,0.266331234821,0
475,0.0933885,0.0543018,0.1,0,0.289197706789,0
476,0.0933885,0.0543018,0.15,0,0.289197706789,0
477,0.0858115,0.0523957,0.15,0,0.266331234821,0
